Unnamed: 0,id,col_boxes,table_boxes,dimensions,img_path,col_mask_path,table_mask_path
324,10.1.1.1.2075_7,"[{""xmin"": ""444"", ""ymin"": ""113"", ""xmax"": ""520"", ""ymax"": ""230""}, {""xmin"": ""534"", ""ymin"": ""115"", ""xmax"": ""556"", ""ymax"": ""231""}, {""xmin"": ""569"", ""ymin"": ""114"", ""xmax"": ""591"", ""ymax"": ""231""}, {""xmin"": ""606"", ""ymin"": ""114"", ""xmax"": ""633"", ""ymax"": ""231""}, {""xmin"": ""649"", ""ymin"": ""113"", ""xmax"": ""672"", ""ymax"": ""231""}]","[{""xmin"": 437, ""ymin"": 230, ""xmax"": 680, ""ymax"": 113}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2075_7.bmp,final_dataset/col_masks/10.1.1.1.2075_7.bmp,final_dataset/table_masks/10.1.1.1.2075_7.bmp
325,10.1.1.1.2047_13,"[{""xmin"": ""103"", ""ymin"": ""121"", ""xmax"": ""213"", ""ymax"": ""247""}, {""xmin"": ""247"", ""ymin"": ""119"", ""xmax"": ""315"", ""ymax"": ""248""}, {""xmin"": ""341"", ""ymin"": ""121"", ""xmax"": ""439"", ""ymax"": ""246""}, {""xmin"": ""468"", ""ymin"": ""121"", ""xmax"": ""525"", ""ymax"": ""246""}, {""xmin"": ""564"", ""ymin"": ""121"", ""xmax"": ""618"", ""ymax"": ""247""}, {""xmin"": ""104"", ""ymin"": ""756"", ""xmax"": ""286"", ""ymax"": ""856""}, {""xmin"": ""326"", ""ymin"": ""784"", ""xmax"": ""389"", ""ymax"": ""857""}, {""xmin"": ""407"", ""ymin"": ""785"", ""xmax"": ""470"", ""ymax"": ""857""}, {""xmin"": ""486"", ""ymin"": ""786"", ""xmax"": ""520"", ""ymax"": ""856""}, {""xmin"": ""564"", ""ymin"": ""786"", ""xmax"": ""603"", ""ymax"": ""857""}]","[{""xmin"": 105, ""ymin"": 246, ""xmax"": 646, ""ymax"": 121}, {""xmin"": 105, ""ymin"": 857, ""xmax"": 646, ""ymax"": 756}]","{""height"": 984, ""width"": 752}",final_dataset/images10.1.1.1.2047_13.bmp,final_dataset/col_masks/10.1.1.1.2047_13.bmp,final_dataset/table_masks/10.1.1.1.2047_13.bmp
326,10.1.1.160.615_25,"[{""xmin"": ""122"", ""ymin"": ""672"", ""xmax"": ""371"", ""ymax"": ""854""}, {""xmin"": ""432"", ""ymin"": ""672"", ""xmax"": ""572"", ""ymax"": ""855""}]","[{""xmin"": 120, ""ymin"": 852, ""xmax"": 600, ""ymax"": 671}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.615_25.bmp,final_dataset/col_masks/10.1.1.160.615_25.bmp,final_dataset/table_masks/10.1.1.160.615_25.bmp
327,10.1.1.1.2084_16,"[{""xmin"": ""157"", ""ymin"": ""580"", ""xmax"": ""353"", ""ymax"": ""714""}, {""xmin"": ""397"", ""ymin"": ""580"", ""xmax"": ""444"", ""ymax"": ""714""}, {""xmin"": ""496"", ""ymin"": ""580"", ""xmax"": ""538"", ""ymax"": ""714""}, {""xmin"": ""597"", ""ymin"": ""579"", ""xmax"": ""632"", ""ymax"": ""713""}]","[{""xmin"": 152, ""ymin"": 715, ""xmax"": 661, ""ymax"": 580}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2084_16.bmp,final_dataset/col_masks/10.1.1.1.2084_16.bmp,final_dataset/table_masks/10.1.1.1.2084_16.bmp
328,10.1.1.7.2164_21,"[{""xmin"": ""148"", ""ymin"": ""57"", ""xmax"": ""237"", ""ymax"": ""561""}, {""xmin"": ""248"", ""ymin"": ""75"", ""xmax"": ""321"", ""ymax"": ""557""}, {""xmin"": ""335"", ""ymin"": ""72"", ""xmax"": ""357"", ""ymax"": ""556""}, {""xmin"": ""370"", ""ymin"": ""53"", ""xmax"": ""641"", ""ymax"": ""561""}]","[{""xmin"": 150, ""ymin"": 551, ""xmax"": 634, ""ymax"": 58}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2164_21.bmp,final_dataset/col_masks/10.1.1.7.2164_21.bmp,final_dataset/table_masks/10.1.1.7.2164_21.bmp
329,10.1.1.170.1002_23,"[{""xmin"": ""117"", ""ymin"": ""245"", ""xmax"": ""170"", ""ymax"": ""463""}, {""xmin"": ""193"", ""ymin"": ""242"", ""xmax"": ""225"", ""ymax"": ""468""}, {""xmin"": ""243"", ""ymin"": ""243"", ""xmax"": ""289"", ""ymax"": ""463""}, {""xmin"": ""310"", ""ymin"": ""242"", ""xmax"": ""347"", ""ymax"": ""463""}, {""xmin"": ""361"", ""ymin"": ""245"", ""xmax"": ""397"", ""ymax"": ""468""}, {""xmin"": ""416"", ""ymin"": ""246"", ""xmax"": ""454"", ""ymax"": ""468""}, {""xmin"": ""470"", ""ymin"": ""243"", ""xmax"": ""498"", ""ymax"": ""468""}, {""xmin"": ""512"", ""ymin"": ""244"", ""xmax"": ""560"", ""ymax"": ""468""}, {""xmin"": ""575"", ""ymin"": ""243"", ""xmax"": ""613"", ""ymax"": ""469""}, {""xmin"": ""630"", ""ymin"": ""243"", ""xmax"": ""678"", ""ymax"": ""468""}]","[{""xmin"": 108, ""ymin"": 471, ""xmax"": 686, ""ymax"": 217}]","{""height"": 1123, ""width"": 794}",final_dataset/images10.1.1.170.1002_23.bmp,final_dataset/col_masks/10.1.1.170.1002_23.bmp,final_dataset/table_masks/10.1.1.170.1002_23.bmp
330,10.1.1.7.2148_31,"[{""xmin"": ""152"", ""ymin"": ""389"", ""xmax"": ""311"", ""ymax"": ""759""}, {""xmin"": ""323"", ""ymin"": ""406"", ""xmax"": ""378"", ""ymax"": ""758""}, {""xmin"": ""395"", ""ymin"": ""407"", ""xmax"": ""462"", ""ymax"": ""760""}, {""xmin"": ""478"", ""ymin"": ""406"", ""xmax"": ""530"", ""ymax"": ""755""}, {""xmin"": ""545"", ""ymin"": ""407"", ""xmax"": ""607"", ""ymax"": ""759""}]","[{""xmin"": 150, ""ymin"": 760, ""xmax"": 614, ""ymax"": 391}]","{""height"": 1123, ""width"": 794}",final_dataset/images10.1.1.7.2148_31.bmp,final_dataset/col_masks/10.1.1.7.2148_31.bmp,final_dataset/table_masks/10.1.1.7.2148_31.bmp
331,10.1.1.10.3210_7,"[{""xmin"": ""206"", ""ymin"": ""121"", ""xmax"": ""253"", ""ymax"": ""264""}, {""xmin"": ""312"", ""ymin"": ""117"", ""xmax"": ""372"", ""ymax"": ""269""}, {""xmin"": ""444"", ""ymin"": ""117"", ""xmax"": ""497"", ""ymax"": ""268""}, {""xmin"": ""536"", ""ymin"": ""120"", ""xmax"": ""583"", ""ymax"": ""270""}]","[{""xmin"": 200, ""ymin"": 268, ""xmax"": 597, ""ymax"": 120}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.10.3210_7.bmp,final_dataset/col_masks/10.1.1.10.3210_7.bmp,final_dataset/table_masks/10.1.1.10.3210_7.bmp
332,10.1.1.160.669_11,"[{""xmin"": ""83"", ""ymin"": ""313"", ""xmax"": ""253"", ""ymax"": ""726""}, {""xmin"": ""285"", ""ymin"": ""312"", ""xmax"": ""325"", ""ymax"": ""722""}, {""xmin"": ""361"", ""ymin"": ""313"", ""xmax"": ""418"", ""ymax"": ""733""}, {""xmin"": ""455"", ""ymin"": ""313"", ""xmax"": ""503"", ""ymax"": ""729""}, {""xmin"": ""539"", ""ymin"": ""316"", ""xmax"": ""599"", ""ymax"": ""726""}]","[{""xmin"": 76, ""ymin"": 728, ""xmax"": 621, ""ymax"": 312}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.160.669_11.bmp,final_dataset/col_masks/10.1.1.160.669_11.bmp,final_dataset/table_masks/10.1.1.160.669_11.bmp
333,10.1.1.160.500_5,"[{""xmin"": ""75"", ""ymin"": ""341"", ""xmax"": ""247"", ""ymax"": ""657""}, {""xmin"": ""277"", ""ymin"": ""341"", ""xmax"": ""333"", ""ymax"": ""656""}, {""xmin"": ""375"", ""ymin"": ""390"", ""xmax"": ""410"", ""ymax"": ""653""}, {""xmin"": ""436"", ""ymin"": ""390"", ""xmax"": ""471"", ""ymax"": ""654""}, {""xmin"": ""491"", ""ymin"": ""390"", ""xmax"": ""537"", ""ymax"": ""651""}, {""xmin"": ""561"", ""ymin"": ""386"", ""xmax"": ""598"", ""ymax"": ""655""}, {""xmin"": ""625"", ""ymin"": ""385"", ""xmax"": ""660"", ""ymax"": ""651""}, {""xmin"": ""687"", ""ymin"": ""389"", ""xmax"": ""729"", ""ymax"": ""654""}]","[{""xmin"": 71, ""ymin"": 655, ""xmax"": 745, ""ymax"": 341}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.500_5.bmp,final_dataset/col_masks/10.1.1.160.500_5.bmp,final_dataset/table_masks/10.1.1.160.500_5.bmp
334,10.1.1.7.2115_13,"[{""xmin"": ""162"", ""ymin"": ""119"", ""xmax"": ""284"", ""ymax"": ""518""}, {""xmin"": ""299"", ""ymin"": ""122"", ""xmax"": ""316"", ""ymax"": ""520""}, {""xmin"": ""330"", ""ymin"": ""122"", ""xmax"": ""358"", ""ymax"": ""518""}, {""xmin"": ""378"", ""ymin"": ""123"", ""xmax"": ""395"", ""ymax"": ""518""}, {""xmin"": ""409"", ""ymin"": ""122"", ""xmax"": ""428"", ""ymax"": ""523""}, {""xmin"": ""441"", ""ymin"": ""122"", ""xmax"": ""475"", ""ymax"": ""522""}, {""xmin"": ""491"", ""ymin"": ""122"", ""xmax"": ""514"", ""ymax"": ""521""}, {""xmin"": ""531"", ""ymin"": ""122"", ""xmax"": ""562"", ""ymax"": ""520""}, {""xmin"": ""575"", ""ymin"": ""121"", ""xmax"": ""614"", ""ymax"": ""524""}, {""xmin"": ""625"", ""ymin"": ""122"", ""xmax"": ""652"", ""ymax"": ""522""}]","[{""xmin"": 166, ""ymin"": 514, ""xmax"": 650, ""ymax"": 124}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2115_13.bmp,final_dataset/col_masks/10.1.1.7.2115_13.bmp,final_dataset/table_masks/10.1.1.7.2115_13.bmp
335,10.1.1.6.2352_5,"[{""xmin"": ""462"", ""ymin"": ""71"", ""xmax"": ""551"", ""ymax"": ""112""}, {""xmin"": ""567"", ""ymin"": ""71"", ""xmax"": ""601"", ""ymax"": ""115""}, {""xmin"": ""615"", ""ymin"": ""72"", ""xmax"": ""651"", ""ymax"": ""115""}, {""xmin"": ""667"", ""ymin"": ""74"", ""xmax"": ""703"", ""ymax"": ""114""}, {""xmin"": ""438"", ""ymin"": ""169"", ""xmax"": ""568"", ""ymax"": ""243""}, {""xmin"": ""582"", ""ymin"": ""168"", ""xmax"": ""616"", ""ymax"": ""239""}, {""xmin"": ""631"", ""ymin"": ""170"", ""xmax"": ""674"", ""ymax"": ""240""}, {""xmin"": ""688"", ""ymin"": ""171"", ""xmax"": ""721"", ""ymax"": ""241""}]","[{""xmin"": 457, ""ymin"": 115, ""xmax"": 707, ""ymax"": 72}, {""xmin"": 435, ""ymin"": 241, ""xmax"": 729, ""ymax"": 170}]","{""height"": 1123, ""width"": 794}",final_dataset/images10.1.1.6.2352_5.bmp,final_dataset/col_masks/10.1.1.6.2352_5.bmp,final_dataset/table_masks/10.1.1.6.2352_5.bmp
336,10.1.1.1.2020_8,"[{""xmin"": ""86"", ""ymin"": ""391"", ""xmax"": ""392"", ""ymax"": ""858""}, {""xmin"": ""419"", ""ymin"": ""394"", ""xmax"": ""702"", ""ymax"": ""864""}]","[{""xmin"": 84, ""ymin"": 864, ""xmax"": 710, ""ymax"": 390}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.1.2020_8.bmp,final_dataset/col_masks/10.1.1.1.2020_8.bmp,final_dataset/table_masks/10.1.1.1.2020_8.bmp
337,10.1.1.1.2064_5,"[{""xmin"": ""430"", ""ymin"": ""501"", ""xmax"": ""453"", ""ymax"": ""538""}, {""xmin"": ""467"", ""ymin"": ""501"", ""xmax"": ""489"", ""ymax"": ""538""}, {""xmin"": ""503"", ""ymin"": ""502"", ""xmax"": ""522"", ""ymax"": ""536""}, {""xmin"": ""535"", ""ymin"": ""500"", ""xmax"": ""558"", ""ymax"": ""534""}, {""xmin"": ""571"", ""ymin"": ""501"", ""xmax"": ""594"", ""ymax"": ""537""}, {""xmin"": ""606"", ""ymin"": ""501"", ""xmax"": ""626"", ""ymax"": ""537""}, {""xmin"": ""639"", ""ymin"": ""502"", ""xmax"": ""659"", ""ymax"": ""537""}, {""xmin"": ""672"", ""ymin"": ""501"", ""xmax"": ""694"", ""ymax"": ""537""}, {""xmin"": ""706"", ""ymin"": ""501"", ""xmax"": ""725"", ""ymax"": ""536""}, {""xmin"": ""77"", ""ymin"": ""110"", ""xmax"": ""94"", ""ymax"": ""206""}, {""xmin"": ""106"", ""ymin"": ""112"", ""xmax"": ""239"", ""ymax"": ""206""}, {""xmin"": ""252"", ""ymin"": ""112"", ""xmax"": ""381"", ""ymax"": ""206""}, {""xmin"": ""249"", ""ymin"": ""256"", ""xmax"": ""361"", ""ymax"": ""352""}, {""xmin"": ""119"", ""ymin"": ""255"", ""xmax"": ""233"", ""ymax"": ""351""}, {""xmin"": ""89"", ""ymin"": ""252"", ""xmax"": ""103"", ""ymax"": ""353""}]","[{""xmin"": 82, ""ymin"": 205, ""xmax"": 379, ""ymax"": 113}, {""xmin"": 92, ""ymin"": 350, ""xmax"": 361, ""ymax"": 257}, {""xmin"": 431, ""ymin"": 533, ""xmax"": 725, ""ymax"": 488}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2064_5.bmp,final_dataset/col_masks/10.1.1.1.2064_5.bmp,final_dataset/table_masks/10.1.1.1.2064_5.bmp
338,10.1.1.160.681_5,"[{""xmin"": ""403"", ""ymin"": ""105"", ""xmax"": ""462"", ""ymax"": ""350""}, {""xmin"": ""485"", ""ymin"": ""107"", ""xmax"": ""583"", ""ymax"": ""349""}, {""xmin"": ""599"", ""ymin"": ""111"", ""xmax"": ""628"", ""ymax"": ""357""}, {""xmin"": ""642"", ""ymin"": ""104"", ""xmax"": ""667"", ""ymax"": ""352""}, {""xmin"": ""685"", ""ymin"": ""107"", ""xmax"": ""718"", ""ymax"": ""355""}]","[{""xmin"": 404, ""ymin"": 348, ""xmax"": 729, ""ymax"": 109}]","{""height"": 1047, ""width"": 793}",final_dataset/images10.1.1.160.681_5.bmp,final_dataset/col_masks/10.1.1.160.681_5.bmp,final_dataset/table_masks/10.1.1.160.681_5.bmp
339,10.1.1.160.675_6,"[{""xmin"": ""88"", ""ymin"": ""734"", ""xmax"": ""138"", ""ymax"": ""810""}, {""xmin"": ""153"", ""ymin"": ""732"", ""xmax"": ""179"", ""ymax"": ""813""}, {""xmin"": ""194"", ""ymin"": ""737"", ""xmax"": ""217"", ""ymax"": ""813""}, {""xmin"": ""236"", ""ymin"": ""730"", ""xmax"": ""256"", ""ymax"": ""813""}, {""xmin"": ""277"", ""ymin"": ""735"", ""xmax"": ""311"", ""ymax"": ""810""}, {""xmin"": ""336"", ""ymin"": ""734"", ""xmax"": ""375"", ""ymax"": ""816""}]","[{""xmin"": 83, ""ymin"": 809, ""xmax"": 388, ""ymax"": 736}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.675_6.bmp,final_dataset/col_masks/10.1.1.160.675_6.bmp,final_dataset/table_masks/10.1.1.160.675_6.bmp
340,10.1.1.6.2218_15,"[{""xmin"": ""139"", ""ymin"": ""190"", ""xmax"": ""255"", ""ymax"": ""297""}, {""xmin"": ""272"", ""ymin"": ""193"", ""xmax"": ""386"", ""ymax"": ""294""}, {""xmin"": ""422"", ""ymin"": ""156"", ""xmax"": ""536"", ""ymax"": ""335""}, {""xmin"": ""551"", ""ymin"": ""155"", ""xmax"": ""675"", ""ymax"": ""334""}]","[{""xmin"": 143, ""ymin"": 332, ""xmax"": 672, ""ymax"": 141}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.6.2218_15.bmp,final_dataset/col_masks/10.1.1.6.2218_15.bmp,final_dataset/table_masks/10.1.1.6.2218_15.bmp
341,10.1.1.8.2198_11,"[{""xmin"": ""101"", ""ymin"": ""629"", ""xmax"": ""211"", ""ymax"": ""811""}, {""xmin"": ""234"", ""ymin"": ""630"", ""xmax"": ""367"", ""ymax"": ""819""}, {""xmin"": ""385"", ""ymin"": ""629"", ""xmax"": ""475"", ""ymax"": ""819""}, {""xmin"": ""492"", ""ymin"": ""632"", ""xmax"": ""571"", ""ymax"": ""813""}, {""xmin"": ""588"", ""ymin"": ""629"", ""xmax"": ""706"", ""ymax"": ""815""}]","[{""xmin"": 101, ""ymin"": 818, ""xmax"": 715, ""ymax"": 628}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.8.2198_11.bmp,final_dataset/col_masks/10.1.1.8.2198_11.bmp,final_dataset/table_masks/10.1.1.8.2198_11.bmp
342,10.1.1.6.2312_14,"[{""xmin"": ""407"", ""ymin"": ""120"", ""xmax"": ""626"", ""ymax"": ""444""}, {""xmin"": ""641"", ""ymin"": ""132"", ""xmax"": ""671"", ""ymax"": ""438""}, {""xmin"": ""687"", ""ymin"": ""127"", ""xmax"": ""713"", ""ymax"": ""439""}]","[{""xmin"": 408, ""ymin"": 441, ""xmax"": 720, ""ymax"": 118}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.6.2312_14.bmp,final_dataset/col_masks/10.1.1.6.2312_14.bmp,final_dataset/table_masks/10.1.1.6.2312_14.bmp
343,10.1.1.160.659_6,"[{""xmin"": ""39"", ""ymin"": ""358"", ""xmax"": ""149"", ""ymax"": ""501""}, {""xmin"": ""162"", ""ymin"": ""359"", ""xmax"": ""223"", ""ymax"": ""502""}, {""xmin"": ""232"", ""ymin"": ""363"", ""xmax"": ""273"", ""ymax"": ""502""}, {""xmin"": ""55"", ""ymin"": ""583"", ""xmax"": ""221"", ""ymax"": ""763""}, {""xmin"": ""232"", ""ymin"": ""585"", ""xmax"": ""292"", ""ymax"": ""764""}, {""xmin"": ""312"", ""ymin"": ""583"", ""xmax"": ""360"", ""ymax"": ""763""}, {""xmin"": ""369"", ""ymin"": ""584"", ""xmax"": ""425"", ""ymax"": ""761""}, {""xmin"": ""444"", ""ymin"": ""583"", ""xmax"": ""488"", ""ymax"": ""767""}, {""xmin"": ""497"", ""ymin"": ""581"", ""xmax"": ""544"", ""ymax"": ""763""}, {""xmin"": ""557"", ""ymin"": ""588"", ""xmax"": ""598"", ""ymax"": ""768""}, {""xmin"": ""608"", ""ymin"": ""586"", ""xmax"": ""665"", ""ymax"": ""765""}, {""xmin"": ""678"", ""ymin"": ""585"", ""xmax"": ""737"", ""ymax"": ""764""}, {""xmin"": ""678"", ""ymin"": ""823"", ""xmax"": ""738"", ""ymax"": ""981""}, {""xmin"": ""602"", ""ymin"": ""826"", ""xmax"": ""658"", ""ymax"": ""982""}, {""xmin"": ""547"", ""ymin"": ""827"", ""xmax"": ""592"", ""ymax"": ""982""}, {""xmin"": ""477"", ""ymin"": ""826"", ""xmax"": ""532"", ""ymax"": ""984""}, {""xmin"": ""430"", ""ymin"": ""825"", ""xmax"": ""473"", ""ymax"": ""984""}, {""xmin"": ""352"", ""ymin"": ""825"", ""xmax"": ""410"", ""ymax"": ""981""}, {""xmin"": ""297"", ""ymin"": ""825"", ""xmax"": ""342"", ""ymax"": ""984""}, {""xmin"": ""215"", ""ymin"": ""826"", ""xmax"": ""277"", ""ymax"": ""985""}, {""xmin"": ""52"", ""ymin"": ""824"", ""xmax"": ""206"", ""ymax"": ""982""}]","[{""xmin"": 45, ""ymin"": 545, ""xmax"": 274, ""ymax"": 353}, {""xmin"": 47, ""ymin"": 766, ""xmax"": 765, ""ymax"": 544}, {""xmin"": 46, ""ymin"": 984, ""xmax"": 764, ""ymax"": 784}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.659_6.bmp,final_dataset/col_masks/10.1.1.160.659_6.bmp,final_dataset/table_masks/10.1.1.160.659_6.bmp
344,10.1.1.1.2024_3,"[{""xmin"": ""103"", ""ymin"": ""702"", ""xmax"": ""198"", ""ymax"": ""869""}, {""xmin"": ""215"", ""ymin"": ""705"", ""xmax"": ""326"", ""ymax"": ""866""}, {""xmin"": ""362"", ""ymin"": ""705"", ""xmax"": ""442"", ""ymax"": ""866""}, {""xmin"": ""486"", ""ymin"": ""702"", ""xmax"": ""558"", ""ymax"": ""868""}, {""xmin"": ""594"", ""ymin"": ""702"", ""xmax"": ""676"", ""ymax"": ""868""}]","[{""xmin"": 95, ""ymin"": 868, ""xmax"": 696, ""ymax"": 703}]","{""height"": 1123, ""width"": 795}",final_dataset/images10.1.1.1.2024_3.bmp,final_dataset/col_masks/10.1.1.1.2024_3.bmp,final_dataset/table_masks/10.1.1.1.2024_3.bmp
345,10.1.1.1.2111_7,"[{""xmin"": ""184"", ""ymin"": ""541"", ""xmax"": ""205"", ""ymax"": ""700""}, {""xmin"": ""223"", ""ymin"": ""541"", ""xmax"": ""284"", ""ymax"": ""701""}, {""xmin"": ""316"", ""ymin"": ""544"", ""xmax"": ""338"", ""ymax"": ""702""}, {""xmin"": ""380"", ""ymin"": ""540"", ""xmax"": ""399"", ""ymax"": ""700""}, {""xmin"": ""416"", ""ymin"": ""541"", ""xmax"": ""510"", ""ymax"": ""702""}, {""xmin"": ""537"", ""ymin"": ""540"", ""xmax"": ""602"", ""ymax"": ""701""}, {""xmin"": ""523"", ""ymin"": ""542"", ""xmax"": ""611"", ""ymax"": ""553""}]","[{""xmin"": 180, ""ymin"": 701, ""xmax"": 627, ""ymax"": 540}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2111_7.bmp,final_dataset/col_masks/10.1.1.1.2111_7.bmp,final_dataset/table_masks/10.1.1.1.2111_7.bmp
346,10.1.1.35.9666_6,"[{""xmin"": ""416"", ""ymin"": ""404"", ""xmax"": ""450"", ""ymax"": ""969""}, {""xmin"": ""572"", ""ymin"": ""402"", ""xmax"": ""713"", ""ymax"": ""968""}]","[{""xmin"": 411, ""ymin"": 970, ""xmax"": 723, ""ymax"": 401}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.35.9666_6.bmp,final_dataset/col_masks/10.1.1.35.9666_6.bmp,final_dataset/table_masks/10.1.1.35.9666_6.bmp
347,10.1.1.100.2006_8,"[{""xmin"": ""167"", ""ymin"": ""272"", ""xmax"": ""178"", ""ymax"": ""621""}, {""xmin"": ""222"", ""ymin"": ""273"", ""xmax"": ""298"", ""ymax"": ""623""}, {""xmin"": ""316"", ""ymin"": ""270"", ""xmax"": ""409"", ""ymax"": ""622""}, {""xmin"": ""430"", ""ymin"": ""272"", ""xmax"": ""524"", ""ymax"": ""621""}, {""xmin"": ""563"", ""ymin"": ""271"", ""xmax"": ""620"", ""ymax"": ""623""}]","[{""xmin"": 159, ""ymin"": 621, ""xmax"": 630, ""ymax"": 272}]","{""height"": 1123, ""width"": 795}",final_dataset/images10.1.1.100.2006_8.bmp,final_dataset/col_masks/10.1.1.100.2006_8.bmp,final_dataset/table_masks/10.1.1.100.2006_8.bmp
348,10.1.1.8.2160_6,"[{""xmin"": ""138"", ""ymin"": ""425"", ""xmax"": ""203"", ""ymax"": ""569""}, {""xmin"": ""222"", ""ymin"": ""428"", ""xmax"": ""272"", ""ymax"": ""569""}, {""xmin"": ""286"", ""ymin"": ""480"", ""xmax"": ""310"", ""ymax"": ""571""}, {""xmin"": ""334"", ""ymin"": ""481"", ""xmax"": ""364"", ""ymax"": ""573""}, {""xmin"": ""384"", ""ymin"": ""474"", ""xmax"": ""410"", ""ymax"": ""575""}, {""xmin"": ""423"", ""ymin"": ""477"", ""xmax"": ""447"", ""ymax"": ""577""}, {""xmin"": ""465"", ""ymin"": ""480"", ""xmax"": ""493"", ""ymax"": ""572""}, {""xmin"": ""512"", ""ymin"": ""478"", ""xmax"": ""555"", ""ymax"": ""575""}, {""xmin"": ""570"", ""ymin"": ""481"", ""xmax"": ""582"", ""ymax"": ""576""}, {""xmin"": ""600"", ""ymin"": ""478"", ""xmax"": ""616"", ""ymax"": ""579""}, {""xmin"": ""635"", ""ymin"": ""477"", ""xmax"": ""672"", ""ymax"": ""577""}]","[{""xmin"": 135, ""ymin"": 574, ""xmax"": 681, ""ymax"": 392}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.8.2160_6.bmp,final_dataset/col_masks/10.1.1.8.2160_6.bmp,final_dataset/table_masks/10.1.1.8.2160_6.bmp
349,10.1.1.1.2051_6,"[{""xmin"": ""104"", ""ymin"": ""160"", ""xmax"": ""114"", ""ymax"": ""286""}, {""xmin"": ""132"", ""ymin"": ""156"", ""xmax"": ""157"", ""ymax"": ""292""}, {""xmin"": ""177"", ""ymin"": ""160"", ""xmax"": ""209"", ""ymax"": ""292""}, {""xmin"": ""228"", ""ymin"": ""159"", ""xmax"": ""262"", ""ymax"": ""289""}, {""xmin"": ""281"", ""ymin"": ""160"", ""xmax"": ""315"", ""ymax"": ""289""}, {""xmin"": ""469"", ""ymin"": ""160"", ""xmax"": ""496"", ""ymax"": ""265""}, {""xmin"": ""510"", ""ymin"": ""160"", ""xmax"": ""523"", ""ymax"": ""265""}, {""xmin"": ""540"", ""ymin"": ""160"", ""xmax"": ""568"", ""ymax"": ""265""}, {""xmin"": ""584"", ""ymin"": ""158"", ""xmax"": ""609"", ""ymax"": ""264""}, {""xmin"": ""625"", ""ymin"": ""159"", ""xmax"": ""659"", ""ymax"": ""264""}, {""xmin"": ""115"", ""ymin"": ""424"", ""xmax"": ""142"", ""ymax"": ""531""}, {""xmin"": ""157"", ""ymin"": ""427"", ""xmax"": ""168"", ""ymax"": ""531""}, {""xmin"": ""186"", ""ymin"": ""425"", ""xmax"": ""215"", ""ymax"": ""531""}, {""xmin"": ""232"", ""ymin"": ""427"", ""xmax"": ""257"", ""ymax"": ""530""}, {""xmin"": ""269"", ""ymin"": ""426"", ""xmax"": ""306"", ""ymax"": ""531""}]","[{""xmin"": 110, ""ymin"": 532, ""xmax"": 313, ""ymax"": 425}, {""xmin"": 96, ""ymin"": 291, ""xmax"": 327, ""ymax"": 158}, {""xmin"": 463, ""ymin"": 267, ""xmax"": 667, ""ymax"": 159}]","{""height"": 1008, ""width"": 768}",final_dataset/images10.1.1.1.2051_6.bmp,final_dataset/col_masks/10.1.1.1.2051_6.bmp,final_dataset/table_masks/10.1.1.1.2051_6.bmp
350,10.1.1.190.1812_2,"[{""xmin"": ""133"", ""ymin"": ""379"", ""xmax"": ""241"", ""ymax"": ""612""}, {""xmin"": ""411"", ""ymin"": ""380"", ""xmax"": ""627"", ""ymax"": ""608""}, {""xmin"": ""305"", ""ymin"": ""694"", ""xmax"": ""408"", ""ymax"": ""866""}, {""xmin"": ""455"", ""ymin"": ""693"", ""xmax"": ""527"", ""ymax"": ""862""}]","[{""xmin"": 306, ""ymin"": 860, ""xmax"": 520, ""ymax"": 698}, {""xmin"": 125, ""ymin"": 609, ""xmax"": 694, ""ymax"": 379}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.190.1812_2.bmp,final_dataset/col_masks/10.1.1.190.1812_2.bmp,final_dataset/table_masks/10.1.1.190.1812_2.bmp
